"id","scan_number","advertised_device","advertised_channel","rssi","date","location"
"3161","602","beacon3","37","-77","2023-04-12 14:19:37","l2"
"3162","602","beacon2","37","-94","2023-04-12 14:19:37","l2"
"3163","602","beacon4","37","-97","2023-04-12 14:19:37","l2"
"3164","602","beacon10","37","-90","2023-04-12 14:19:38","l2"
"3165","602","beacon1","37","-100","2023-04-12 14:19:40","l2"
"3166","603","beacon3","37","-80","2023-04-12 14:19:43","l2"
"3167","603","beacon2","37","-85","2023-04-12 14:19:43","l2"
"3168","603","beacon10","38","-87","2023-04-12 14:19:43","l2"
"3169","603","beacon4","37","-97","2023-04-12 14:19:43","l2"
"3170","604","beacon3","37","-83","2023-04-12 14:19:49","l2"
"3171","604","beacon10","38","-92","2023-04-12 14:19:49","l2"
"3172","604","beacon2","38","-98","2023-04-12 14:19:49","l2"
"3173","604","beacon4","37","-100","2023-04-12 14:19:50","l2"
"3174","605","beacon2","37","-92","2023-04-12 14:19:55","l2"
"3175","605","beacon3","37","-85","2023-04-12 14:19:55","l2"
"3176","605","beacon4","37","-95","2023-04-12 14:19:55","l2"
"3177","605","beacon10","37","-88","2023-04-12 14:19:56","l2"
"3178","606","beacon2","37","-93","2023-04-12 14:20:01","l2"
"3179","606","beacon4","38","-98","2023-04-12 14:20:01","l2"
"3180","606","beacon3","38","-87","2023-04-12 14:20:01","l2"
"3181","606","beacon10","38","-95","2023-04-12 14:20:01","l2"
"3182","607","beacon3","38","-80","2023-04-12 14:20:07","l2"
"3183","607","beacon2","38","-97","2023-04-12 14:20:07","l2"
"3184","607","beacon4","37","-98","2023-04-12 14:20:07","l2"
"3185","607","beacon10","37","-89","2023-04-12 14:20:08","l2"
"3186","608","beacon2","37","-90","2023-04-12 14:20:13","l2"
"3187","608","beacon3","37","-93","2023-04-12 14:20:13","l2"
"3188","608","beacon4","37","-97","2023-04-12 14:20:13","l2"
"3189","608","beacon10","37","-98","2023-04-12 14:20:14","l2"
"3190","609","beacon3","37","-86","2023-04-12 14:20:19","l2"
"3191","609","beacon2","37","-87","2023-04-12 14:20:19","l2"
"3192","609","beacon10","38","-91","2023-04-12 14:20:19","l2"
"3193","609","beacon4","37","-94","2023-04-12 14:20:20","l2"
"3194","610","beacon3","38","-85","2023-04-12 14:20:25","l2"
"3195","610","beacon10","38","-89","2023-04-12 14:20:25","l2"
"3196","610","beacon4","37","-94","2023-04-12 14:20:25","l2"
"3197","610","beacon2","38","-98","2023-04-12 14:20:26","l2"
"3198","611","beacon3","37","-92","2023-04-12 14:20:31","l2"
"3199","611","beacon2","37","-98","2023-04-12 14:20:32","l2"
"3200","611","beacon10","38","-94","2023-04-12 14:20:32","l2"
"3201","611","beacon4","37","-94","2023-04-12 14:20:33","l2"
"3202","611","beacon2","38","-103","2023-04-12 14:20:34","l2"
"3203","611","beacon10","37","-94","2023-04-12 14:20:35","l2"
"3204","612","beacon10","38","-87","2023-04-12 14:20:37","l2"
"3205","612","beacon3","38","-76","2023-04-12 14:20:37","l2"
"3206","612","beacon2","38","-97","2023-04-12 14:20:37","l2"
"3207","612","beacon4","37","-96","2023-04-12 14:20:38","l2"
"3208","613","beacon10","38","-85","2023-04-12 14:20:43","l2"
"3209","613","beacon3","38","-84","2023-04-12 14:20:43","l2"
"3210","613","beacon4","37","-97","2023-04-12 14:20:43","l2"
"3211","613","beacon2","37","-96","2023-04-12 14:20:44","l2"
"3212","614","beacon2","37","-93","2023-04-12 14:20:49","l2"
"3213","614","beacon3","38","-89","2023-04-12 14:20:49","l2"
"3214","614","beacon10","38","-86","2023-04-12 14:20:49","l2"
"3215","614","beacon4","37","-93","2023-04-12 14:20:49","l2"
"3216","614","beacon1","37","-99","2023-04-12 14:20:50","l2"
"3217","615","beacon2","37","-93","2023-04-12 14:20:55","l2"
"3218","615","beacon3","38","-87","2023-04-12 14:20:55","l2"
"3219","615","beacon10","38","-87","2023-04-12 14:20:55","l2"
"3220","615","beacon4","38","-93","2023-04-12 14:20:56","l2"
"3221","615","beacon9","38","-96","2023-04-12 14:20:56","l2"
"3222","615","beacon8","37","-101","2023-04-12 14:20:58","l2"
"3223","616","beacon10","38","-85","2023-04-12 14:21:01","l2"
"3224","616","beacon3","38","-76","2023-04-12 14:21:01","l2"
"3225","616","beacon4","38","-100","2023-04-12 14:21:02","l2"
"3226","616","beacon2","38","-96","2023-04-12 14:21:02","l2"
"3227","616","beacon9","37","-100","2023-04-12 14:21:03","l2"
"3228","616","beacon1","38","-99","2023-04-12 14:21:03","l2"
"3229","617","beacon3","38","-74","2023-04-12 14:21:07","l2"
"3230","617","beacon4","37","-95","2023-04-12 14:21:07","l2"
"3231","617","beacon10","37","-95","2023-04-12 14:21:08","l2"
"3232","617","beacon2","37","-94","2023-04-12 14:21:08","l2"
"3233","617","beacon1","38","-103","2023-04-12 14:21:09","l2"
"3234","618","beacon10","38","-88","2023-04-12 14:21:13","l2"
"3235","618","beacon2","38","-102","2023-04-12 14:21:13","l2"
"3236","618","beacon3","38","-80","2023-04-12 14:21:13","l2"
"3237","618","beacon8","38","-97","2023-04-12 14:21:13","l2"
"3238","618","beacon4","37","-92","2023-04-12 14:21:14","l2"
"3239","618","beacon9","38","-98","2023-04-12 14:21:14","l2"
"3240","619","beacon10","38","-92","2023-04-12 14:21:19","l2"
"3241","619","beacon4","38","-93","2023-04-12 14:21:19","l2"
"3242","619","beacon3","38","-79","2023-04-12 14:21:19","l2"
"3243","619","beacon2","38","-99","2023-04-12 14:21:19","l2"
"3244","620","beacon2","37","-93","2023-04-12 14:21:25","l2"
"3245","620","beacon3","38","-78","2023-04-12 14:21:25","l2"
"3246","620","beacon10","38","-87","2023-04-12 14:21:25","l2"
"3247","620","beacon4","37","-94","2023-04-12 14:21:25","l2"
"3248","620","beacon1","38","-101","2023-04-12 14:21:26","l2"
"3249","621","beacon4","37","-96","2023-04-12 14:21:53","l3"
"3250","621","beacon3","37","-80","2023-04-12 14:21:53","l3"
"3251","621","beacon10","38","-95","2023-04-12 14:21:53","l3"
"3252","621","beacon2","38","-97","2023-04-12 14:21:53","l3"
"3253","622","beacon2","37","-96","2023-04-12 14:21:59","l3"
"3254","622","beacon3","37","-83","2023-04-12 14:21:59","l3"
"3255","622","beacon4","38","-96","2023-04-12 14:21:59","l3"
"3256","622","beacon3","38","-86","2023-04-12 14:22:00","l3"
"3257","622","beacon10","38","-94","2023-04-12 14:22:00","l3"
"3258","622","beacon2","38","-98","2023-04-12 14:22:00","l3"
"3259","622","beacon4","37","-95","2023-04-12 14:22:00","l3"
"3260","622","beacon1","38","-98","2023-04-12 14:22:00","l3"
"3261","623","beacon10","37","-87","2023-04-12 14:22:05","l3"
"3262","623","beacon4","37","-93","2023-04-12 14:22:05","l3"
"3263","623","beacon3","38","-87","2023-04-12 14:22:05","l3"
"3264","623","beacon2","37","-98","2023-04-12 14:22:06","l3"
"3265","623","beacon9","38","-96","2023-04-12 14:22:08","l3"
"3266","624","beacon3","37","-91","2023-04-12 14:22:11","l3"
"3267","624","beacon10","37","-91","2023-04-12 14:22:11","l3"
"3268","624","beacon2","37","-96","2023-04-12 14:22:11","l3"
"3269","624","beacon1","38","-96","2023-04-12 14:22:11","l3"
"3270","624","beacon4","38","-96","2023-04-12 14:22:11","l3"
"3271","625","beacon4","38","-100","2023-04-12 14:22:17","l3"
"3272","625","beacon3","37","-92","2023-04-12 14:22:17","l3"
"3273","625","beacon10","38","-93","2023-04-12 14:22:17","l3"
"3274","625","beacon2","38","-93","2023-04-12 14:22:17","l3"
"3275","625","beacon1","37","-96","2023-04-12 14:22:18","l3"
"3276","626","beacon3","37","-84","2023-04-12 14:22:23","l3"
"3277","626","beacon10","37","-93","2023-04-12 14:22:23","l3"
"3278","626","beacon4","38","-88","2023-04-12 14:22:23","l3"
"3279","626","beacon2","38","-97","2023-04-12 14:22:24","l3"
"3280","626","beacon9","38","-101","2023-04-12 14:22:25","l3"
"3281","627","beacon3","37","-81","2023-04-12 14:22:29","l3"
"3282","627","beacon10","37","-88","2023-04-12 14:22:29","l3"
"3283","627","beacon4","38","-91","2023-04-12 14:22:29","l3"
"3284","627","beacon2","37","-94","2023-04-12 14:22:29","l3"
"3285","627","beacon1","37","-100","2023-04-12 14:22:30","l3"
"3286","628","beacon9","38","-98","2023-04-12 14:22:35","l3"
"3287","628","beacon3","37","-84","2023-04-12 14:22:35","l3"
"3288","628","beacon2","38","-95","2023-04-12 14:22:35","l3"
"3289","628","beacon4","37","-98","2023-04-12 14:22:36","l3"
"3290","628","beacon10","37","-98","2023-04-12 14:22:36","l3"
"3291","629","beacon10","37","-90","2023-04-12 14:22:41","l3"
"3292","629","beacon3","37","-93","2023-04-12 14:22:41","l3"
"3293","629","beacon2","37","-93","2023-04-12 14:22:41","l3"
"3294","629","beacon4","37","-92","2023-04-12 14:22:43","l3"
"3295","630","beacon3","37","-81","2023-04-12 14:22:47","l3"
"3296","630","beacon10","37","-82","2023-04-12 14:22:47","l3"
"3297","630","beacon2","37","-94","2023-04-12 14:22:47","l3"
"3298","630","beacon4","38","-100","2023-04-12 14:22:47","l3"
"3299","630","beacon1","37","-97","2023-04-12 14:22:48","l3"
"3300","630","beacon9","37","-99","2023-04-12 14:22:50","l3"
"3301","631","beacon1","38","-99","2023-04-12 14:22:53","l3"
"3302","631","beacon4","38","-91","2023-04-12 14:22:53","l3"
"3303","631","beacon3","38","-83","2023-04-12 14:22:53","l3"
"3304","631","beacon2","37","-95","2023-04-12 14:22:53","l3"
"3305","631","beacon10","39","-86","2023-04-12 14:22:54","l3"
"3306","631","beacon9","37","-100","2023-04-12 14:22:54","l3"
"3307","632","beacon10","37","-91","2023-04-12 14:22:59","l3"
"3308","632","beacon3","37","-79","2023-04-12 14:22:59","l3"
"3309","632","beacon2","37","-92","2023-04-12 14:22:59","l3"
"3310","632","beacon4","38","-94","2023-04-12 14:22:59","l3"
"3311","632","beacon1","37","-99","2023-04-12 14:23:00","l3"
"3312","632","beacon3","37","-82","2023-04-12 14:23:01","l3"
"3313","632","beacon10","37","-92","2023-04-12 14:23:01","l3"
"3314","632","beacon2","37","-88","2023-04-12 14:23:01","l3"
"3315","632","beacon4","37","-98","2023-04-12 14:23:02","l3"
"3316","633","beacon10","37","-92","2023-04-12 14:23:05","l3"
"3317","633","beacon2","37","-97","2023-04-12 14:23:05","l3"
"3318","633","beacon3","37","-82","2023-04-12 14:23:05","l3"
"3319","633","beacon9","38","-97","2023-04-12 14:23:05","l3"
"3320","633","beacon4","37","-99","2023-04-12 14:23:06","l3"
"3321","634","beacon10","37","-94","2023-04-12 14:23:11","l3"
"3322","634","beacon2","37","-95","2023-04-12 14:23:11","l3"
"3323","634","beacon3","37","-92","2023-04-12 14:23:11","l3"
"3324","634","beacon4","38","-92","2023-04-12 14:23:11","l3"
"3325","634","beacon9","38","-102","2023-04-12 14:23:12","l3"
"3326","635","beacon2","37","-102","2023-04-12 14:23:17","l3"
"3327","635","beacon10","37","-88","2023-04-12 14:23:17","l3"
"3328","635","beacon3","37","-78","2023-04-12 14:23:17","l3"
"3329","635","beacon4","37","-89","2023-04-12 14:23:18","l3"
"3330","635","beacon1","37","-93","2023-04-12 14:23:18","l3"
"3331","635","beacon9","38","-100","2023-04-12 14:23:18","l3"
"3332","636","beacon3","37","-83","2023-04-12 14:23:23","l3"
"3333","636","beacon10","37","-91","2023-04-12 14:23:23","l3"
"3334","636","beacon4","38","-87","2023-04-12 14:23:23","l3"
"3335","636","beacon2","38","-97","2023-04-12 14:23:24","l3"
"3336","636","beacon9","37","-101","2023-04-12 14:23:25","l3"
"3337","637","beacon10","37","-100","2023-04-12 14:23:29","l3"
"3338","637","beacon2","37","-95","2023-04-12 14:23:29","l3"
"3339","637","beacon3","37","-82","2023-04-12 14:23:29","l3"
"3340","637","beacon4","38","-88","2023-04-12 14:23:29","l3"
"3341","637","beacon9","37","-98","2023-04-12 14:23:30","l3"
"3342","637","beacon1","38","-102","2023-04-12 14:23:32","l3"
"3343","638","beacon10","37","-88","2023-04-12 14:23:35","l3"
"3344","638","beacon2","37","-92","2023-04-12 14:23:35","l3"
"3345","638","beacon3","39","-79","2023-04-12 14:23:36","l3"
"3346","638","beacon4","37","-95","2023-04-12 14:23:36","l3"
"3347","638","beacon9","37","-100","2023-04-12 14:23:38","l3"
"3348","639","beacon10","37","-87","2023-04-12 14:23:41","l3"
"3349","639","beacon3","37","-84","2023-04-12 14:23:41","l3"
"3350","639","beacon2","37","-98","2023-04-12 14:23:41","l3"
"3351","639","beacon4","38","-89","2023-04-12 14:23:41","l3"
"3352","639","beacon1","38","-97","2023-04-12 14:23:42","l3"
"3353","640","beacon10","37","-90","2023-04-12 14:23:47","l3"
"3354","640","beacon2","37","-98","2023-04-12 14:23:47","l3"
"3355","640","beacon3","37","-80","2023-04-12 14:23:47","l3"
"3356","640","beacon4","38","-94","2023-04-12 14:23:47","l3"
"3357","641","beacon3","39","-82","2023-04-12 14:24:15","l4"
"3358","641","beacon4","37","-88","2023-04-12 14:24:15","l4"
"3359","641","beacon10","37","-82","2023-04-12 14:24:15","l4"
"3360","641","beacon1","38","-95","2023-04-12 14:24:15","l4"
"3361","641","beacon2","37","-95","2023-04-12 14:24:16","l4"
"3362","641","beacon8","37","-99","2023-04-12 14:24:16","l4"
"3363","642","beacon4","37","-95","2023-04-12 14:24:21","l4"
"3364","642","beacon10","37","-93","2023-04-12 14:24:21","l4"
"3365","642","beacon3","37","-79","2023-04-12 14:24:22","l4"
"3366","642","beacon2","37","-95","2023-04-12 14:24:22","l4"
"3367","642","beacon1","37","-94","2023-04-12 14:24:22","l4"
"3368","642","beacon3","39","-80","2023-04-12 14:24:24","l4"
"3369","642","beacon4","37","-92","2023-04-12 14:24:24","l4"
"3370","642","beacon1","38","-99","2023-04-12 14:24:24","l4"
"3371","642","beacon10","37","-90","2023-04-12 14:24:25","l4"
"3372","643","beacon4","37","-81","2023-04-12 14:24:27","l4"
"3373","643","beacon1","38","-97","2023-04-12 14:24:27","l4"
"3374","643","beacon3","37","-84","2023-04-12 14:24:28","l4"
"3375","643","beacon2","37","-97","2023-04-12 14:24:28","l4"
"3376","643","beacon10","38","-84","2023-04-12 14:24:28","l4"
"3377","643","beacon8","38","-97","2023-04-12 14:24:28","l4"
"3378","643","beacon9","37","-101","2023-04-12 14:24:30","l4"
"3379","644","beacon4","37","-95","2023-04-12 14:24:33","l4"
"3380","644","beacon10","37","-83","2023-04-12 14:24:33","l4"
"3381","644","beacon9","37","-101","2023-04-12 14:24:33","l4"
"3382","644","beacon3","37","-89","2023-04-12 14:24:33","l4"
"3383","644","beacon2","38","-95","2023-04-12 14:24:34","l4"
"3384","644","beacon1","37","-99","2023-04-12 14:24:35","l4"
"3385","645","beacon4","37","-87","2023-04-12 14:24:39","l4"
"3386","645","beacon10","37","-91","2023-04-12 14:24:39","l4"
"3387","645","beacon1","38","-98","2023-04-12 14:24:39","l4"
"3388","645","beacon3","37","-80","2023-04-12 14:24:39","l4"
"3389","645","beacon2","37","-94","2023-04-12 14:24:40","l4"
"3390","645","beacon8","38","-98","2023-04-12 14:24:40","l4"
"3391","645","beacon9","37","-101","2023-04-12 14:24:42","l4"
"3392","646","beacon1","37","-96","2023-04-12 14:24:45","l4"
"3393","646","beacon4","37","-87","2023-04-12 14:24:45","l4"
"3394","646","beacon10","37","-83","2023-04-12 14:24:45","l4"
"3395","646","beacon3","37","-93","2023-04-12 14:24:45","l4"
"3396","646","beacon2","37","-99","2023-04-12 14:24:47","l4"
"3397","647","beacon4","37","-89","2023-04-12 14:24:51","l4"
"3398","647","beacon3","37","-85","2023-04-12 14:24:51","l4"
"3399","647","beacon10","37","-90","2023-04-12 14:24:51","l4"
"3400","647","beacon2","37","-93","2023-04-12 14:24:51","l4"
"3401","647","beacon8","38","-98","2023-04-12 14:24:52","l4"
"3402","647","beacon1","37","-100","2023-04-12 14:24:52","l4"
"3403","647","beacon9","37","-97","2023-04-12 14:24:52","l4"
"3404","648","beacon4","37","-95","2023-04-12 14:24:57","l4"
"3405","648","beacon10","37","-80","2023-04-12 14:24:57","l4"
"3406","648","beacon1","37","-96","2023-04-12 14:24:57","l4"
"3407","648","beacon3","37","-87","2023-04-12 14:24:57","l4"
"3408","648","beacon9","38","-100","2023-04-12 14:24:57","l4"
"3409","648","beacon2","38","-96","2023-04-12 14:24:58","l4"
"3410","649","beacon4","37","-97","2023-04-12 14:25:03","l4"
"3411","649","beacon10","37","-95","2023-04-12 14:25:03","l4"
"3412","649","beacon1","38","-91","2023-04-12 14:25:03","l4"
"3413","649","beacon9","38","-99","2023-04-12 14:25:03","l4"
"3414","649","beacon2","37","-90","2023-04-12 14:25:04","l4"
"3415","649","beacon3","38","-81","2023-04-12 14:25:04","l4"
"3416","649","beacon8","38","-99","2023-04-12 14:25:06","l4"
"3417","650","beacon4","37","-85","2023-04-12 14:25:09","l4"
"3418","650","beacon10","37","-87","2023-04-12 14:25:09","l4"
"3419","650","beacon3","37","-78","2023-04-12 14:25:09","l4"
"3420","650","beacon1","38","-99","2023-04-12 14:25:09","l4"
"3421","650","beacon2","38","-97","2023-04-12 14:25:11","l4"
"3422","650","beacon8","37","-97","2023-04-12 14:25:13","l4"
"3423","651","beacon4","37","-82","2023-04-12 14:25:15","l4"
"3424","651","beacon10","37","-87","2023-04-12 14:25:15","l4"
"3425","651","beacon3","37","-81","2023-04-12 14:25:15","l4"
"3426","651","beacon2","37","-95","2023-04-12 14:25:16","l4"
"3427","651","beacon1","37","-95","2023-04-12 14:25:16","l4"
"3428","651","beacon9","37","-101","2023-04-12 14:25:18","l4"
"3429","652","beacon4","37","-86","2023-04-12 14:25:21","l4"
"3430","652","beacon10","37","-93","2023-04-12 14:25:21","l4"
"3431","652","beacon3","37","-80","2023-04-12 14:25:22","l4"
"3432","652","beacon2","38","-96","2023-04-12 14:25:22","l4"
"3433","652","beacon1","37","-94","2023-04-12 14:25:24","l4"
"3434","653","beacon3","39","-83","2023-04-12 14:25:27","l4"
"3435","653","beacon4","37","-90","2023-04-12 14:25:27","l4"
"3436","653","beacon10","37","-88","2023-04-12 14:25:27","l4"
"3437","653","beacon3","37","-88","2023-04-12 14:25:27","l4"
"3438","653","beacon2","38","-98","2023-04-12 14:25:28","l4"
"3439","653","beacon1","38","-94","2023-04-12 14:25:29","l4"
"3440","653","beacon9","38","-99","2023-04-12 14:25:29","l4"
"3441","654","beacon4","37","-93","2023-04-12 14:25:33","l4"
"3442","654","beacon10","37","-91","2023-04-12 14:25:33","l4"
"3443","654","beacon3","37","-82","2023-04-12 14:25:33","l4"
"3444","654","beacon2","37","-95","2023-04-12 14:25:33","l4"
"3445","654","beacon9","38","-98","2023-04-12 14:25:33","l4"
"3446","654","beacon1","38","-97","2023-04-12 14:25:34","l4"
"3447","654","beacon8","38","-102","2023-04-12 14:25:36","l4"
"3448","655","beacon4","37","-93","2023-04-12 14:25:39","l4"
"3449","655","beacon1","38","-91","2023-04-12 14:25:39","l4"
"3450","655","beacon3","37","-79","2023-04-12 14:25:39","l4"
"3451","655","beacon2","37","-98","2023-04-12 14:25:40","l4"
"3452","655","beacon10","38","-86","2023-04-12 14:25:40","l4"
"3453","655","beacon8","38","-97","2023-04-12 14:25:40","l4"
"3454","655","beacon9","38","-103","2023-04-12 14:25:41","l4"
"3455","656","beacon10","37","-82","2023-04-12 14:25:45","l4"
"3456","656","beacon3","37","-80","2023-04-12 14:25:45","l4"
"3457","656","beacon4","38","-85","2023-04-12 14:25:45","l4"
"3458","656","beacon1","38","-98","2023-04-12 14:25:46","l4"
"3459","656","beacon2","38","-99","2023-04-12 14:25:46","l4"
"3460","656","beacon8","38","-101","2023-04-12 14:25:46","l4"
"3461","657","beacon1","37","-98","2023-04-12 14:25:51","l4"
"3462","657","beacon4","37","-82","2023-04-12 14:25:51","l4"
"3463","657","beacon10","37","-85","2023-04-12 14:25:51","l4"
"3464","657","beacon3","37","-94","2023-04-12 14:25:51","l4"
"3465","657","beacon2","37","-98","2023-04-12 14:25:51","l4"
"3466","657","beacon8","38","-99","2023-04-12 14:25:52","l4"
"3467","657","beacon9","37","-100","2023-04-12 14:25:54","l4"
"3468","658","beacon1","37","-96","2023-04-12 14:25:57","l4"
"3469","658","beacon4","37","-84","2023-04-12 14:25:57","l4"
"3470","658","beacon10","37","-82","2023-04-12 14:25:57","l4"
"3471","658","beacon3","37","-90","2023-04-12 14:25:57","l4"
"3472","658","beacon8","37","-99","2023-04-12 14:25:58","l4"
"3473","658","beacon2","37","-97","2023-04-12 14:25:59","l4"
"3474","658","beacon9","38","-99","2023-04-12 14:26:01","l4"
"3475","659","beacon3","39","-88","2023-04-12 14:26:03","l4"
"3476","659","beacon4","37","-97","2023-04-12 14:26:03","l4"
"3477","659","beacon10","37","-84","2023-04-12 14:26:03","l4"
"3478","659","beacon2","37","-93","2023-04-12 14:26:03","l4"
"3479","659","beacon1","38","-97","2023-04-12 14:26:04","l4"
"3480","659","beacon8","38","-99","2023-04-12 14:26:04","l4"
"3481","660","beacon4","37","-89","2023-04-12 14:26:09","l4"
"3482","660","beacon10","37","-88","2023-04-12 14:26:09","l4"
"3483","660","beacon3","37","-86","2023-04-12 14:26:09","l4"
"3484","660","beacon9","38","-97","2023-04-12 14:26:09","l4"
"3485","660","beacon2","38","-100","2023-04-12 14:26:10","l4"
"3486","660","beacon1","38","-97","2023-04-12 14:26:11","l4"
"3487","660","beacon8","37","-97","2023-04-12 14:26:13","l4"
"3488","661","beacon7","37","-86","2023-04-12 14:38:48","s1"
"3489","661","beacon8","37","-96","2023-04-12 14:38:48","s1"
"3490","661","beacon6","38","-86","2023-04-12 14:38:48","s1"
"3491","661","beacon4","37","-99","2023-04-12 14:38:48","s1"
"3492","661","beacon5","38","-99","2023-04-12 14:38:48","s1"
"3493","662","beacon7","37","-86","2023-04-12 14:38:54","s1"
"3494","662","beacon4","37","-96","2023-04-12 14:38:54","s1"
"3495","662","beacon6","39","-81","2023-04-12 14:38:54","s1"
"3496","662","beacon8","38","-84","2023-04-12 14:38:54","s1"
"3497","662","beacon5","38","-96","2023-04-12 14:38:54","s1"
"3498","662","beacon9","38","-96","2023-04-12 14:38:54","s1"
"3499","663","beacon7","37","-83","2023-04-12 14:39:00","s1"
"3500","663","beacon8","37","-92","2023-04-12 14:39:00","s1"
"3501","663","beacon5","37","-91","2023-04-12 14:39:00","s1"
"3502","663","beacon9","37","-93","2023-04-12 14:39:00","s1"
"3503","663","beacon6","39","-77","2023-04-12 14:39:00","s1"
"3504","664","beacon8","37","-90","2023-04-12 14:39:06","s1"
"3505","664","beacon7","37","-89","2023-04-12 14:39:06","s1"
"3506","664","beacon9","37","-95","2023-04-12 14:39:06","s1"
"3507","664","beacon6","37","-83","2023-04-12 14:39:07","s1"
"3508","664","beacon4","38","-95","2023-04-12 14:39:07","s1"
"3509","664","beacon5","37","-93","2023-04-12 14:39:08","s1"
"3510","665","beacon7","37","-83","2023-04-12 14:39:12","s1"
"3511","665","beacon6","39","-80","2023-04-12 14:39:12","s1"
"3512","665","beacon5","37","-99","2023-04-12 14:39:12","s1"
"3513","665","beacon4","37","-96","2023-04-12 14:39:12","s1"
"3514","665","beacon8","39","-84","2023-04-12 14:39:13","s1"
"3515","665","beacon9","38","-90","2023-04-12 14:39:13","s1"
"3516","666","beacon5","37","-96","2023-04-12 14:39:18","s1"
"3517","666","beacon7","37","-88","2023-04-12 14:39:18","s1"
"3518","666","beacon9","37","-100","2023-04-12 14:39:18","s1"
"3519","666","beacon6","39","-78","2023-04-12 14:39:18","s1"
"3520","666","beacon8","39","-85","2023-04-12 14:39:19","s1"
"3521","666","beacon4","38","-97","2023-04-12 14:39:20","s1"
"3522","667","beacon7","37","-93","2023-04-12 14:39:24","s1"
"3523","667","beacon8","37","-87","2023-04-12 14:39:24","s1"
"3524","667","beacon6","38","-82","2023-04-12 14:39:24","s1"
"3525","667","beacon9","37","-97","2023-04-12 14:39:24","s1"
"3526","667","beacon5","38","-93","2023-04-12 14:39:25","s1"
"3527","668","beacon6","39","-86","2023-04-12 14:39:30","s1"
"3528","668","beacon8","38","-86","2023-04-12 14:39:30","s1"
"3529","668","beacon9","37","-98","2023-04-12 14:39:30","s1"
"3530","668","beacon7","38","-91","2023-04-12 14:39:30","s1"
"3531","668","beacon5","38","-91","2023-04-12 14:39:30","s1"
"3532","669","beacon8","37","-87","2023-04-12 14:39:36","s1"
"3533","669","beacon6","39","-80","2023-04-12 14:39:36","s1"
"3534","669","beacon7","37","-90","2023-04-12 14:39:36","s1"
"3535","669","beacon5","37","-94","2023-04-12 14:39:36","s1"
"3536","669","beacon9","37","-97","2023-04-12 14:39:36","s1"
"3537","669","beacon4","37","-97","2023-04-12 14:39:36","s1"
"3538","670","beacon5","37","-89","2023-04-12 14:39:42","s1"
"3539","670","beacon8","37","-89","2023-04-12 14:39:42","s1"
"3540","670","beacon7","37","-90","2023-04-12 14:39:42","s1"
"3541","670","beacon9","37","-98","2023-04-12 14:39:42","s1"
"3542","670","beacon4","37","-96","2023-04-12 14:39:42","s1"
"3543","670","beacon6","37","-90","2023-04-12 14:39:42","s1"
"3544","671","beacon6","39","-80","2023-04-12 14:39:48","s1"
"3545","671","beacon8","38","-86","2023-04-12 14:39:48","s1"
"3546","671","beacon5","37","-92","2023-04-12 14:39:48","s1"
"3547","671","beacon9","37","-96","2023-04-12 14:39:48","s1"
"3548","671","beacon8","37","-91","2023-04-12 14:39:49","s1"
"3549","671","beacon6","38","-81","2023-04-12 14:39:49","s1"
"3550","671","beacon7","37","-87","2023-04-12 14:39:49","s1"
"3551","671","beacon4","37","-103","2023-04-12 14:39:49","s1"
"3552","671","beacon9","37","-96","2023-04-12 14:39:50","s1"
"3553","671","beacon5","38","-96","2023-04-12 14:39:50","s1"
"3554","672","beacon7","37","-90","2023-04-12 14:39:54","s1"
"3555","672","beacon5","37","-98","2023-04-12 14:39:54","s1"
"3556","672","beacon8","38","-85","2023-04-12 14:39:54","s1"
"3557","672","beacon6","37","-75","2023-04-12 14:39:54","s1"
"3558","672","beacon9","38","-94","2023-04-12 14:39:54","s1"
"3559","672","beacon4","37","-97","2023-04-12 14:39:57","s1"
"3560","673","beacon8","37","-86","2023-04-12 14:40:00","s1"
"3561","673","beacon7","37","-87","2023-04-12 14:40:00","s1"
"3562","673","beacon5","37","-91","2023-04-12 14:40:00","s1"
"3563","673","beacon9","37","-96","2023-04-12 14:40:00","s1"
"3564","673","beacon4","37","-95","2023-04-12 14:40:00","s1"
"3565","673","beacon6","37","-90","2023-04-12 14:40:00","s1"
"3566","674","beacon6","39","-83","2023-04-12 14:40:06","s1"
"3567","674","beacon4","37","-101","2023-04-12 14:40:06","s1"
"3568","674","beacon7","38","-91","2023-04-12 14:40:07","s1"
"3569","674","beacon5","38","-92","2023-04-12 14:40:07","s1"
"3570","674","beacon9","38","-98","2023-04-12 14:40:07","s1"
"3571","674","beacon8","37","-91","2023-04-12 14:40:07","s1"
"3572","675","beacon7","37","-89","2023-04-12 14:40:12","s1"
"3573","675","beacon8","38","-94","2023-04-12 14:40:12","s1"
"3574","675","beacon6","39","-77","2023-04-12 14:40:12","s1"
"3575","675","beacon5","38","-94","2023-04-12 14:40:13","s1"
"3576","675","beacon9","37","-99","2023-04-12 14:40:13","s1"
"3577","675","beacon4","37","-96","2023-04-12 14:40:13","s1"
"3578","676","beacon7","37","-97","2023-04-12 14:40:18","s1"
"3579","676","beacon9","37","-98","2023-04-12 14:40:18","s1"
"3580","676","beacon8","38","-89","2023-04-12 14:40:18","s1"
"3581","676","beacon5","38","-93","2023-04-12 14:40:18","s1"
"3582","676","beacon6","37","-80","2023-04-12 14:40:18","s1"
"3583","677","beacon5","37","-102","2023-04-12 14:40:24","s1"
